9	138	1.0
9	433	1.0
9	64	1.0
9	194	0.996077509893
9	348	1.0
9	250	0.996077509893
18	390	1.0
20	262	1.0
20	266	1.0
20	275	0.996077509893
20	24	1.0
20	27	1.0
20	288	1.0
20	37	1.0
20	303	1.0
20	52	1.0
20	311	1.0
20	314	1.0
20	60	1.0
20	62	1.0
20	65	0.996077509893
20	332	1.0
20	78	0.996077509893
20	335	1.0
20	80	1.0
20	82	1.0
20	105	1.0
20	109	0.996077509893
20	368	1.0
20	113	1.0
20	117	1.0
20	361	1.0
20	120	1.0
20	380	0.996077509893
20	126	1.0
20	383	0.996077509893
20	397	1.0
20	398	0.996077509893
20	365	0.996077509893
20	146	0.996077509893
20	152	1.0
20	414	1.0
20	417	1.0
20	169	1.0
20	427	0.996077509893
20	429	1.0
20	179	1.0
20	183	0.996077509893
20	193	1.0
20	207	1.0
20	210	1.0
20	214	1.0
20	222	1.0
20	224	1.0
20	231	1.0
20	236	0.996077509893
20	242	0.996077509893
24	262	1.0
24	266	1.0
24	275	0.996077509893
24	27	1.0
24	288	1.0
24	37	1.0
24	303	1.0
24	52	1.0
24	311	1.0
24	314	1.0
24	60	1.0
24	62	1.0
24	65	0.996077509893
24	332	1.0
24	78	0.996077509893
24	335	1.0
24	80	1.0
24	82	1.0
24	105	1.0
24	109	0.996077509893
24	368	1.0
24	113	1.0
24	117	1.0
24	361	1.0
24	120	1.0
24	380	0.996077509893
24	126	1.0
24	383	0.996077509893
24	397	1.0
24	398	0.996077509893
24	365	0.996077509893
24	146	0.996077509893
24	152	1.0
24	414	1.0
24	417	1.0
24	169	1.0
24	427	0.996077509893
24	429	1.0
24	179	1.0
24	183	0.996077509893
24	193	1.0
24	207	1.0
24	210	1.0
24	214	1.0
24	222	1.0
24	224	1.0
24	231	1.0
24	236	0.996077509893
24	242	0.996077509893
27	262	1.0
27	266	1.0
27	275	0.996077509893
27	288	1.0
27	37	1.0
27	303	1.0
27	52	1.0
27	311	1.0
27	314	1.0
27	60	1.0
27	62	1.0
27	65	0.996077509893
27	332	1.0
