eventId,date,duration,position,radius,userNumber,tweetsNumber,importantHashtags
b1cd022d-37d6-481e-973f-aec5c6bd3f77,2015-07-23 12:55:00,39900,-73.9487103529;40.7650815735,200966.82,63,68,#centralpark|#nofilter|#usa|#beautiful|#tbt|#summertime|#ig|#music|#city|#holidays|#milkychance|#mybackyard|#sunset|#clouds|#delacorte|#summerstage|#stolendance|#holiday|#beaches|#yestergram
3a82fbb1-0939-46d3-9ede-560ff7bd8a03,2015-07-23 11:10:00,27480,-74.1012612241;40.7115342586,109143.23,35,58,#sales|#careerarc|#woodbridge|#jobs|#art|#accounting|#veterans|#milspouse|#hoboken|#businessmgmt|#webdesign|#rhmrjobs|#marketing|#lxkcareers|#hoosick|#newjersey|#dialysis|#retail|#legal|#monmouthcounty
e90a49cf-43f6-48ec-92b3-db72a4cad519,2015-07-23 10:05:00,28080,-77.562468569;43.1093776552,326435.04,39,58,#rochester|#jobs|#careerarc|#skilledtrade|#accounting|#retail|#it|#nursing|#transportation|#businessmgmt|#manufacturing|#healthcare|#finance|#customerservice|#aerospace|#sales|#construction|#art|#recruiting|#legal
f586edf1-6e32-4a00-8df0-e651a8e9202e,2015-07-23 09:11:00,64740,-73.9906685;40.7502568654,5699.03,34,52,#u2|#u2ietour|#u2msg|#msg|#latergram|#bono|#theedge|#madisonsquaregarden|#jimmyfallon|#theroots|#adamclayton|#killmewithmusic|#sanfran|#afteryogaclass|#bow|#noguchi|#u2vip|#traveling|#thetonightshow|#jardindestuileries
2b2f6ed4-ef9f-4762-aa2f-dd90d696b7ff,2015-07-23 18:21:00,7380,-74.1036421176;40.8755653137,463991.01,51,51,#tbt|#throwbackthursday|#campweona|#cityscapes|#thatcouchtho|#missu|#lookinatya|#ikea|#katniss|#levitation|#somewhereinbrooklyn|#streetwear|#style|#dafoote|#archery|#csa|#run|#headwraps|#tbthursday|#maybachmusic
6996546d-f649-4eea-b5f7-7c14d0c40b8b,2015-07-23 13:49:00,17220,-74.042779075;40.842472075,399721.63,35,40,#yankees|#nationalhotdogday|#baseball|#catchgreatness|#bronx|#poppingcherry|#hotdogemoji|#orioles|#theawesomekids|#baconwrapped|#nyy|#hotdogs|#7eleven|#nycfood|#foodporn|#31photosinbetween|#janagotherseasonswrong|#medunicid|#letsgetsexy|#firstmajorleaguegame
054e8901-60e5-4c0b-9300-e4cc3e375c1b,2015-07-23 15:10:00,37980,-74.00400825;40.8220712812,137983.37,28,32,#vscocam|#vsco|#nationalhotdogday|#streetdreams|#pixlr|#vsconyc|#xperia|#tayoscreation|#xperiaphotography|#shakeshack|#like|#vscogrid|#midtown|#thestreetnetwork|#xperiapictip|#xperiapic|#nittygritty|#goldenhour|#indigo|#ayakamay
2749fa44-5f6e-4387-9aff-3a404d0232b3,2015-07-23 06:56:00,25140,-73.9691583226;40.8057094194,45318.0,30,31,#tbt|#madamebullet|#aboutafewweeksago|#thursday|#madamebulletsays|#throwback|#gamshow|#2010|#balayage|#honor|#vuu|#yoga|#cartoons|#gorillaz|#fidi|#happy|#handcrafted|#statue|#mensstyle|#livlife
9ab9d4b3-6ea2-46f4-bcf7-62956e586e17,2015-07-23 12:50:00,17340,-74.0041605926;40.7225416667,101664.65,18,27,#art|#mathbass|#moma|#contemporaryart|#momaps1|#installationart|#artwork|#now|#artist|#tbt|#nycartist|#careerarc|#nycart|#drawing|#charity|#jobs|#summerofart|#artgallery|#city|#usa
426bb8b1-9de5-4fd9-b277-5048e81ca62b,2015-07-23 07:10:00,59340,-73.9511007619;40.8253020952,60877.73,15,21,#music|#concert|#art|#electric|#hellskitchen|#show|#songwriter|#singer|#rockstars|#guitar|#careerarc|#hiphop|#musical|#disney|#rap|#tbt|#club|#dangerone|#nikontheater|#2090s
b2495ed8-69de-4ca5-a3b1-13b24c751b70,2015-07-23 18:20:00,8400,-73.9645301765;40.7554331176,13693.63,17,17,#nofilter|#usa|#latergram|#holidays|#verano|#peaceful|#chicago|#meatpacking|#pictureperfect|#instamoments|#new|#iphonesia|#bronxzoo|#model|#newalbum|#district|#chitown|#bronx|#familia|#summertime
05bdc8b2-014f-4208-8bb6-b86563ac8712,2015-07-23 12:54:00,24300,-73.879183;40.74176875,15031.9,12,16,#queens|#eljimador|#catering|#jackdaniels|#remymartin|#instacollage|#buffet|#openbar|#astoria|#elmhurst|#ridgewood|#ridgewoodny|#trustme|#hookah|#unite|#streetdreamsmag|#empower|#davidzayas|#jake|#wine
2fd802fc-a80c-41be-9ee9-cb2493bf1bc2,2015-07-23 18:57:00,50640,-73.6298452222;40.7764398889,141263.88,8,9,#art|#streetart|#tanster|#kunst|#street|#danspapers|#comtemporaryart|#southampton|#hamptons|#sculpture|#vacation|#colorful|#day204|#soho|#pietmondrian|#neon|#urban|#highlineballroom|#oilpainting|#trip
53bce854-42d5-4db0-8fc6-84d8f1becc32,2015-07-23 17:37:00,46800,-74.102511;41.3744825714,90701.52,4,7,#sales|#veterans|#work4bobs|#dolgeville|#hospitality|#diversity|#retail|#glenville|#glendale
43ec5b30-04a7-4506-a8f3-16ec57d65d4c,2015-07-23 07:56:00,24240,-74.800654;41.1107562,359380.66,5,5,#latergram|#positivity|#camping|#letchworth|#wny|#dinner|#tcsnycmarathon|#tbt|#thebigbend|#missedher|#gorgeous|#goodvibes|#beautiful|#goodlife|#statepark|#nyrr|#grandcanonoftheeast
2fa7224d-7107-4214-914f-41dc0f7d3714,2015-07-23 06:10:00,21660,-73.85927775;40.73309375,10585.78,4,4,#queens|#analog|#world|#amazins|#tourism|#fabledcity|#35mm|#art|#flushingmeadowpark|#sunrise|#lic|#fujifilm|#mets|#goodnight|#geography
d6ef012f-1b2c-49a8-9264-ad7bc810472b,2015-07-23 07:55:00,1800,-73.9878485;40.765012,3969.37,3,4,#usa|#americandream|#america|#travel|#traveling|#unitednations|#rooftop|#writingmusic|#timessquare|#un|#skyline|#merica|#writinghere|#twilight
3218b615-9fb9-4655-b381-44df198b7c2a,2015-07-23 18:21:00,2700,-73.8440333333;40.752983,8956.01,3,3,#queens|#pool|#beard|#college|#yodeintrepida|#homeowners|#vacations2015|#bros|#clarkkenting|#billiards|#sofunny|#comeplayme|#tbt
5a2e9b1e-627e-4296-b847-6a9e0bb954c2,2015-07-24 14:14:00,34320,-74.2720552937;40.845633007,378135.16,98,143,#jobs|#careerarc|#sales|#woodbridge|#education|#nursing|#virtualnjcity|#internship|#skilledtrade|#transportation|#veterans|#recruiting|#rochester|#labor|#marketing|#businessmgmt|#nowhiring|#construction|#manufacturing|#jackson
0c0c01d5-ab65-4416-85c8-43e098af560d,2015-07-24 11:16:00,33420,-74.01663875;40.8140744196,85805.94,76,112,#jerseycity|#careerarc|#jobs|#veterans|#bronx|#businessmgmt|#sales|#retail|#queens|#it|#hoboken|#finance|#nettempsjobs|#projectmgmt|#accounting|#internship|#hospitality|#labor|#marketing|#music
e592524e-f1d4-40d7-b003-74166cdbef7c,2015-07-24 19:39:00,20820,-73.9483310375;40.72178525,192775.84,74,80,#tgif|#friday|#hoboken|#weekend|#margaritas|#williamsburg|#tequila|#art|#lifeinnyc|#rooftop|#beachday|#rockaway|#lic|#fun|#soul|#cocobongony|#westvillage|#food|#msnbc|#beach
9419b128-8776-49aa-bf21-171754a239a9,2015-07-24 19:09:00,22980,-73.9570131818;40.7605101667,199404.43,48,66,#music|#art|#jerseycity|#fashion|#harlem|#style|#x100|#jacaldwellphoto|#nothingbutflannel|#nailstagtam|#nailswag|#nailed|#nailsdesign|#nailstech|#nailpics|#usa|#streetart|#newjersey|#illustration|#dapper
fb793a92-a984-4c84-9d8d-cbe2689e7bd7,2015-07-24 10:11:00,29880,-77.6101461864;43.1592396441,3649.74,30,59,#rochester|#jobs|#careerarc|#engineering|#manufacturing|#accounting|#nursing|#healthcare|#businessmgmt|#customerservice|#sales|#dialysis|#retail|#aerospace|#it|#clinicaltrial|#skilledtrade|#art|#recruiting|#pharmaceutical
75ad58dd-c3b9-46ca-992d-ed28970d4ad5,2015-07-24 20:51:00,12360,-73.8776255273;40.7487894545,14453.76,47,55,#mets|#vscocam|#queens|#dodgers|#citifield|#baseball|#photoshopexpress|#instanyc|#beach|#lgm|#nymets|#mlb|#vsco|#skyline|#metsgame|#cityscape|#degrom|#rookiedebut|#evening|#flushing
db11fbcc-573c-4a4b-81c7-b4753c0bdf59,2015-07-24 12:16:00,39240,-73.9976545472;42.5383895283,167712.48,32,53,#albany|#jobs|#careerarc|#it|#veterans|#cfgjobs|#businessmgmt|#banking|#transportation|#engineering|#projectmgmt|#rhmrjobs|#marketing|#healthcare|#accounting|#skilledtrade|#sales|#labor|#construction|#green
c23b7a78-1395-4436-bafd-b2eee7c0b518,2015-07-24 20:46:00,22020,-73.97270058;40.83766644,612394.25,48,50,#nofilter|#sunset|#selfie|#latergram|#beach|#happy|#robertmoses|#betterdays|#breezy|#madisonave|#orange|#nylover|#iphone|#longisland|#hudson|#saltlife|#nature|#lighttrails|#airport|#brooklyngirls
9ceb6ccb-8e43-4556-8c60-8d65d2ff1ad5,2015-07-24 12:11:00,21960,-73.9384169796;40.8629929388,240463.51,42,49,#fbf|#queens|#selfie|#harlem|#apollotheater|#ohnikka|#bloggerslovenyc|#traveldivas|#ohnikkatravels|#college|#glendale|#flashbackfriday|#dues|#tour|#vivavideo|#glendalequeens|#artofrap|#dutchkills|#citytocity|#rockawaybeach
25fea471-7a8e-4276-aa41-433554daab3f,2015-07-24 13:00:00,23640,-73.9766622826;40.8654417174,113328.7,45,46,#tgif|#nationaltequiladay|#nofilter|#usa|#tequila|#2015|#margarita|#kugey|#friyay|#summertime|#play|#americanwhiskeynyc|#newjersey|#summerfriday|#thingsthatmakeyougohmmm|#openwaterswim|#flashbackfriday|#dapperinla|#clouds|#blessed
d46dc2a9-e8c8-40e3-9f79-7907716fdf51,2015-07-24 15:55:00,23400,-74.3177413333;40.9460745238,566219.47,35,42,#photo|#usa|#inspiration|#likeforlikes|#battle|#onthefloor|#cypher|#abd|#timessquare|#seyahat|#nofilter|#toprock|#centralpark|#summerfriday|#speed|#graffitis|#project|#footwork|#sky|#actor
9f34f52d-198e-47ef-aae6-25c7627d360d,2015-07-24 14:18:00,46200,-73.9700800513;40.7744960769,9552.07,31,39,#centralpark|#house|#city|#america|#nickiminajconcert|#nickiminaj|#men|#people|#loveyourneighbor|#walking|#bestvacation|#peaceoutcubscouts|#officelife|#realestate|#werkflow|#topshop|#blue|#ilovethiscity|#likeableworld|#johnlennon
28cbfffb-ea38-4b7f-a280-f404eca932fc,2015-07-24 15:00:00,14760,-74.1725446333;40.9897086333,549537.22,14,30,#retail|#careerarc|#jobs|#veterans|#albany|#jerseycity|#jackson|#bayside|#transportation|#hackensack|#design|#hospitality|#parttime|#tintonfalls|#lawrencetownship|#typography|#nowifi|#kennedy|#gracestreet|#media
d94a9444-50f5-453c-8874-f07105991713,2015-07-24 19:40:00,25020,-73.9814725926;40.7236314815,16430.34,26,27,#nationaltequiladay|#patron|#tequila|#artofliving|#abccocina|#macellerita|#1800|#coconut|#peque|#happyhour|#wakingdream|#godolcevita|#margarita|#alfresco|#summerwater|#newyorkstateofmind|#carrotmargarita|#wheresnathyn|#les|#tiqo
